"start_time","end_time","sla_type","sla_name","task_number","duration","stage"
"2018-09-06 09:18:15","2018-09-06 09:23:25","SLA","Base-INC-Respond-2","INC0469243","310","Achieved"
"2018-09-06 07:50:11","2018-09-06 09:22:52","SLA","Base-RequestedItem-2: 4hrs","TASK0353682","5561","Achieved"
"2018-09-06 09:11:44","2018-09-06 09:19:25","SLA","Base-INC-Respond-3","INC0469486","461","Achieved"
"2018-09-06 09:10:14","2018-09-06 09:18:46","SLA","Base-INC-Respond-3","INC0469485","512","Achieved"
"2018-09-06 09:15:19","2018-09-06 09:18:37","SLA","Base-INC-Respond-3","INC0469490","198","Achieved"
"2018-09-06 08:58:20","2018-09-06 09:11:29","SLA","Base-INC-Respond-3","INC0469460","789","Achieved"
"2018-09-06 08:23:34","2018-09-06 09:09:57","SLA","Base-RequestedItem-3: 8hrs","TASK0353695","2783","Achieved"
"2018-09-06 08:58:42","2018-09-06 09:03:50","SLA","Base-RequestedItem-5: 4days","TASK0353726","308","Achieved"
"2018-09-06 08:58:42","2018-09-06 09:03:50","SLA","Base-RequestedItem-2: 4hrs","TASK0353726","308","Achieved"
"2018-09-06 07:49:28","2018-09-06 08:58:35","SLA","Base-RequestedItem-2: 4hrs","TASK0353681","4147","Achieved"
"2018-09-06 07:49:28","2018-09-06 08:58:35","SLA","Base-RequestedItem-5: 4days","TASK0353681","4147","Achieved"
"2018-09-06 07:15:15","2018-09-06 08:57:28","SLA","Base-RequestedItem-3: 8hrs","TASK0353667","6133","Achieved"
"2018-09-06 07:19:17","2018-09-06 08:57:25","SLA","Base-RequestedItem-3: 8hrs","TASK0353670","5888","Achieved"
"2018-09-06 08:55:11","2018-09-06 08:57:04","SLA","Base-RequestedItem-2: 4hrs","TASK0353711","113","Achieved"
"2018-09-06 08:48:12","2018-09-06 08:55:58","SLA","Base-RequestedItem-2: 4hrs","TASK0353704","466","Achieved"
"2018-09-06 07:45:11","2018-09-06 08:54:54","SLA","Base-RequestedItem-2: 4hrs","TASK0353679","4183","Achieved"
"2018-09-06 07:57:23","2018-09-06 08:50:43","SLA","Base-RequestedItem-2: 4hrs","TASK0353686","1581","Achieved"
"2018-09-06 07:55:31","2018-09-06 08:50:41","SLA","Base-RequestedItem-2: 4hrs","TASK0353685","1688","Achieved"
"2018-09-06 07:53:55","2018-09-06 08:50:40","SLA","Base-RequestedItem-2: 4hrs","TASK0353684","1779","Achieved"
"2018-09-06 07:54:46","2018-09-06 08:04:13","SLA","Base-INC-Resolve-3","INC0469444","567","Achieved"
"2018-09-06 07:54:46","2018-09-06 07:56:32","SLA","Base-INC-Respond-3","INC0469444","106","Achieved"
"2018-09-06 06:18:13","2018-09-06 07:50:50","SLA","Base-RequestedItem-2: 4hrs","TASK0353656","2574","Achieved"
"2018-09-06 07:28:54","2018-09-06 07:47:16","SLA","Base-RequestedItem-5: 4days","TASK0353673","1102","Achieved"
"2018-09-06 07:28:54","2018-09-06 07:47:16","SLA","Base-RequestedItem-2: 4hrs","TASK0353673","1102","Achieved"
"2018-09-05 16:57:15","2018-09-06 06:58:18","SLA","Base-INC-Resolve-3","INC0468799","50463","Achieved"
"2018-09-05 11:43:59","2018-09-06 06:38:04","SLA","Base-INC-Resolve-3","INC0469110","58532","Achieved"
"2018-09-05 10:41:38","2018-09-06 06:14:28","SLA","Base-RequestedItem-3: 8hrs","TASK0353477","4841","Achieved"
"2018-09-03 02:53:31","2018-09-06 05:43:03","SLA","Base-INC-Resolve-3","INC0468035","4409","Achieved"
"2018-09-06 04:09:01","2018-09-06 05:41:12","SLA","Base-RequestedItem-3: 8hrs","TASK0353644","5531","Achieved"
"2018-09-06 04:57:53","2018-09-06 05:21:58","SLA","Base-INC-Resolve-3","INC0469266","1445","Achieved"
"2018-09-06 04:57:53","2018-09-06 05:01:48","SLA","Base-INC-Respond-3","INC0469266","235","Achieved"
"2018-09-06 03:56:27","2018-09-06 04:30:28","SLA","Base-RequestedItem-2: 4hrs","TASK0353642","2041","Achieved"
"2018-09-06 03:49:47","2018-09-06 04:28:48","SLA","Base-INC-Respond-3","INC0466073","2341","Achieved"
"2018-09-06 03:46:43","2018-09-06 04:24:52","SLA","Base-INC-Resolve-3","INC0469367","1416","Achieved"
"2018-09-06 03:46:43","2018-09-06 03:54:37","SLA","Base-INC-Respond-3","INC0469367","474","Achieved"
"2018-09-06 03:16:25","2018-09-06 03:53:05","SLA","Base-INC-Resolve-3","INC0469362","2200","Achieved"
"2018-09-06 03:36:22","2018-09-06 03:50:21","SLA","Base-RequestedItem-3: 8hrs","TASK0353636","839","Achieved"
"2018-09-06 03:19:49","2018-09-06 03:24:29","SLA","Base-INC-Respond-3","INC0469366","280","Achieved"
"2018-09-06 02:41:13","2018-09-06 03:24:27","SLA","Base-RequestedItem-3: 8hrs","TASK0353621","2594","Achieved"
"2018-09-06 03:16:25","2018-09-06 03:18:20","SLA","Base-INC-Respond-3","INC0469362","115","Achieved"
"2018-09-06 02:52:59","2018-09-06 03:14:02","SLA","Base-RequestedItem-2: 4hrs","TASK0353627","1263","Achieved"
"2018-09-06 02:51:39","2018-09-06 03:08:53","SLA","Base-RequestedItem-2: 4hrs","TASK0353626","1034","Achieved"
"2018-09-06 02:55:38","2018-09-06 03:05:14","SLA","Base-RequestedItem-2: 4hrs","TASK0353629","576","Achieved"
"2018-09-06 02:49:52","2018-09-06 02:58:37","SLA","Base-RequestedItem-2: 4hrs","TASK0353625","525","Achieved"
"2018-09-06 01:48:59","2018-09-06 02:00:45","SLA","Base-RequestedItem-3: 8hrs","TASK0353616","706","Achieved"
"2018-09-06 01:43:17","2018-09-06 01:43:47","SLA","Base-RequestedItem-3: 8hrs","TASK0353615","30","Achieved"
"2018-09-05 19:17:40","2018-09-06 01:43:17","SLA","Base-RequestedItem-3: 8hrs","TASK0353586","23137","Achieved"
"2018-09-05 22:48:11","2018-09-05 23:33:51","SLA","Base-INC-Resolve-2","INC0469303","2740","Achieved"
"2018-09-05 22:48:11","2018-09-05 22:59:19","SLA","Base-INC-Respond-2","INC0469303","668","Achieved"
"2018-08-29 07:09:34","2018-09-05 22:55:55","SLA","Base-INC-Resolve-3","INC0466593","3018","Achieved"
"2018-08-27 02:25:47","2018-09-05 22:51:04","SLA","Base-INC-Resolve-3","INC0465259","1249","Achieved"
"2018-08-08 05:20:42","2018-09-05 22:48:19","SLA","Base-INC-Resolve-3","INC0456128","6078","Achieved"
"2018-09-05 19:06:37","2018-09-05 22:43:52","SLA","Base-INC-Respond-3","INC0469266","13035","Not complied with"
"2018-09-05 22:22:34","2018-09-05 22:24:54","SLA","Base-INC-Respond-3","INC0469300","140","Achieved"
"2018-09-05 22:05:16","2018-09-05 22:13:55","SLA","Base-RequestedItem-3: 8hrs","TASK0353607","519","Achieved"
"2018-09-05 19:28:12","2018-09-05 21:44:03","SLA","Base-RequestedItem-3: 8hrs","TASK0353591","8151","Achieved"
"2018-09-05 21:00:01","2018-09-05 21:43:59","SLA","Base-RequestedItem-3: 8hrs","TASK0353601","2638","Achieved"
"2018-09-05 21:00:01","2018-09-05 21:43:55","SLA","Base-RequestedItem-3: 8hrs","TASK0353598","2634","Achieved"
"2018-09-05 21:00:01","2018-09-05 21:43:52","SLA","Base-RequestedItem-3: 8hrs","TASK0353600","2631","Achieved"
"2018-09-05 21:00:00","2018-09-05 21:43:49","SLA","Base-RequestedItem-3: 8hrs","TASK0353597","2629","Achieved"
"2018-09-05 21:00:01","2018-09-05 21:43:45","SLA","Base-RequestedItem-3: 8hrs","TASK0353599","2624","Achieved"
"2018-09-05 19:25:42","2018-09-05 21:43:42","SLA","Base-RequestedItem-3: 8hrs","TASK0353587","8280","Achieved"
"2018-09-05 17:54:30","2018-09-05 18:08:37","SLA","Base-RequestedItem-2: 4hrs","TASK0353579","847","Achieved"
"2018-09-05 17:41:54","2018-09-05 17:53:06","SLA","Base-RequestedItem-3: 8hrs","TASK0353577","672","Achieved"
"2018-09-05 05:41:35","2018-09-05 17:50:24","SLA","Base-RequestedItem-3: 8hrs","TASK0353373","4077","Achieved"
"2018-09-05 16:45:32","2018-09-05 17:03:42","SLA","Base-INC-Respond-2","INC0469238","1090","Achieved"
"2018-09-05 15:50:54","2018-09-05 16:16:40","SLA","Base-RequestedItem-3: 8hrs","TASK0353560","1546","Achieved"
"2018-09-05 14:45:13","2018-09-05 15:35:42","SLA","Base-INC-Resolve-3","INC0469212","1270","Achieved"
"2018-09-05 15:03:42","2018-09-05 15:28:19","SLA","Base-RequestedItem-3: 8hrs","TASK0353544","1477","Achieved"
"2018-09-05 15:02:42","2018-09-05 15:28:12","SLA","Base-RequestedItem-3: 8hrs","TASK0353543","1530","Achieved"
"2018-09-05 15:01:12","2018-09-05 15:28:00","SLA","Base-RequestedItem-3: 8hrs","TASK0353542","1608","Achieved"
"2018-09-05 15:04:12","2018-09-05 15:27:48","SLA","Base-RequestedItem-3: 8hrs","TASK0353545","1416","Achieved"
"2018-09-04 15:53:22","2018-09-05 15:13:54","SLA","Base-INC-Resolve-3","INC0468799","2025","Achieved"
"2018-09-04 13:12:48","2018-09-05 15:12:25","SLA","Base-RequestedItem-3: 8hrs","TASK0353210","3342","Achieved"
"2018-09-05 13:50:54","2018-09-05 15:12:23","SLA","Base-RequestedItem-3: 8hrs","TASK0353523","4889","Achieved"
"2018-09-05 15:05:13","2018-09-05 15:12:05","SLA","Base-RequestedItem-3: 8hrs","TASK0353547","412","Achieved"
"2018-09-05 14:45:13","2018-09-05 15:06:23","SLA","Base-INC-Respond-3","INC0469212","1270","Achieved"
"2018-09-05 13:44:10","2018-09-05 14:24:16","SLA","Base-INC-Respond-3","INC0469179","2406","Achieved"
"2018-09-05 05:44:34","2018-09-05 14:01:17","SLA","Base-RequestedItem-3: 8hrs","TASK0353374","2281","Achieved"
"2018-09-05 05:31:30","2018-09-05 13:55:56","SLA","Base-RequestedItem-3: 8hrs","TASK0353371","1186","Achieved"
"2018-09-05 05:47:34","2018-09-05 13:33:22","SLA","Base-RequestedItem-3: 8hrs","TASK0353375","1745","Achieved"
"2018-09-05 13:23:50","2018-09-05 13:29:49","SLA","Base-INC-Resolve-2","INC0469173","359","Achieved"
"2018-09-05 13:23:50","2018-09-05 13:25:33","SLA","Base-INC-Respond-2","INC0469173","103","Achieved"
"2018-09-03 08:18:08","2018-09-05 13:23:35","SLA","Base-RequestedItem-3: 8hrs","TASK0352903","3139","Achieved"
"2018-09-04 15:04:51","2018-09-05 12:42:18","SLA","Base-RequestedItem-3: 8hrs","TASK0353258","4765","Achieved"
"2018-09-04 01:55:02","2018-09-05 12:39:28","SLA","Base-RequestedItem-3: 8hrs","TASK0352986","6304","Achieved"
"2018-09-04 15:21:58","2018-09-05 12:33:47","SLA","Base-RequestedItem-3: 8hrs","TASK0353263","4986","Achieved"
"2018-08-28 09:23:26","2018-09-05 12:33:18","SLA","Base-INC-Resolve-3","INC0466206","1020","Achieved"
"2018-08-28 09:31:39","2018-09-05 12:33:17","SLA","Base-INC-Resolve-3","INC0466219","82","Achieved"
"2018-09-04 15:04:51","2018-09-05 12:32:14","SLA","Base-RequestedItem-3: 8hrs","TASK0353257","4859","Achieved"
"2018-09-05 07:56:30","2018-09-05 12:28:42","SLA","Base-INC-Resolve-3","INC0469011","3543","Achieved"
"2018-09-05 12:23:55","2018-09-05 12:24:21","SLA","SP-3A SR Software Packages","TASK0353503","26","Achieved"
"2018-09-05 12:23:55","2018-09-05 12:24:21","SLA","SP-3B SR Software Packages","TASK0353503","26","Achieved"
"2018-09-05 12:23:22","2018-09-05 12:23:54","SLA","SP-3B SR Software Packages","TASK0353502","32","Achieved"
"2018-09-05 12:23:22","2018-09-05 12:23:54","SLA","SP-3A SR Software Packages","TASK0353502","32","Achieved"
"2018-08-31 11:14:14","2018-09-05 12:23:21","SLA","SP-3A SR Software Packages","TASK0352712","6761","Achieved"
"2018-08-31 11:14:14","2018-09-05 12:23:21","SLA","SP-3B SR Software Packages","TASK0352712","6761","Achieved"
"2018-09-05 12:22:26","2018-09-05 12:23:05","SLA","SP-3A SR Software Packages","TASK0353501","39","Achieved"
"2018-09-05 12:22:26","2018-09-05 12:23:05","SLA","SP-3B SR Software Packages","TASK0353501","39","Achieved"
"2018-09-05 12:20:12","2018-09-05 12:22:25","SLA","SP-3B SR Software Packages","TASK0353498","133","Achieved"
"2018-09-05 12:20:12","2018-09-05 12:22:25","SLA","SP-3A SR Software Packages","TASK0353498","133","Achieved"
"2018-09-05 12:19:07","2018-09-05 12:21:51","SLA","Base-INC-Respond-3","INC0469150","164","Achieved"
"2018-08-23 07:36:16","2018-09-05 12:21:35","SLA","Base-INC-Resolve-2","INC0463600","3579","Achieved"
"2018-08-31 11:14:20","2018-09-05 12:20:11","SLA","SP-3A SR Software Packages","TASK0352714","489","Achieved"
"2018-08-31 11:14:20","2018-09-05 12:20:11","SLA","SP-3B SR Software Packages","TASK0352714","489","Achieved"
"2018-09-05 11:43:59","2018-09-05 11:46:50","SLA","Base-INC-Respond-3","INC0469110","171","Achieved"
"2018-08-01 12:48:06","2018-09-05 11:12:18","SLA","Base-INC-Resolve-3","INC0452223","24724","Achieved"
"2018-08-29 13:46:37","2018-09-05 11:10:08","SLA","Base-RequestedItem-2: 4hrs","TASK0352165","2018","Achieved"
"2018-09-04 15:04:50","2018-09-05 11:08:16","SLA","Base-RequestedItem-3: 8hrs","TASK0353253","1257","Achieved"
"2018-09-05 10:21:10","2018-09-05 10:49:10","SLA","Base-INC-Resolve-3","INC0469095","1680","Achieved"
"2018-09-05 09:55:06","2018-09-05 10:37:18","SLA","Base-INC-Respond-3","INC0469075","2532","Achieved"
"2018-08-20 05:56:56","2018-09-05 10:34:20","SLA","Base-INC-Resolve-3","INC0455984","683","Achieved"
"2018-08-30 13:42:30","2018-09-05 10:29:18","SLA","Base-INC-Resolve-3","INC0467189","322","Achieved"
"2018-09-05 10:21:10","2018-09-05 10:21:53","SLA","Base-INC-Respond-3","INC0469095","43","Achieved"
"2018-09-05 10:01:35","2018-09-05 10:20:44","SLA","Base-INC-Resolve-3","INC0468732","1149","Achieved"
"2018-09-05 10:13:34","2018-09-05 10:15:09","SLA","Base-RequestedItem-2: 4hrs","TASK0353470","95","Achieved"
"2018-09-04 17:36:30","2018-09-05 10:13:17","SLA","Base-RequestedItem-2: 4hrs","TASK0353301","412","Achieved"
"2018-09-04 17:45:55","2018-09-05 10:13:13","SLA","Base-RequestedItem-5: 4days","TASK0353302","1564","Achieved"
"2018-09-04 13:51:17","2018-09-05 09:33:53","SLA","Base-INC-Resolve-3","INC0468732","9315","Achieved"
"2018-09-05 09:05:52","2018-09-05 09:31:34","SLA","Base-RequestedItem-2: 4hrs","TASK0353430","1542","Achieved"
"2018-08-28 04:50:00","2018-09-05 09:18:33","SLA","Base-INC-Resolve-3","INC0466066","3446","Achieved"
"2018-08-29 11:38:27","2018-09-05 09:15:58","SLA","Base-INC-Resolve-3","INC0466642","21529","Achieved"
"2018-09-05 08:54:43","2018-09-05 09:14:17","SLA","Base-INC-Respond-3","INC0469041","1174","Achieved"
"2018-08-15 16:52:55","2018-09-05 09:12:44","SLA","Base-INC-Resolve-3","INC0459876","18864","Achieved"
"2018-09-05 08:48:42","2018-09-05 09:02:01","SLA","Base-RequestedItem-3: 8hrs","TASK0353423","799","Achieved"
"2018-09-05 08:47:42","2018-09-05 08:57:23","SLA","Base-RequestedItem-2: 4hrs","TASK0353421","581","Achieved"
"2018-09-05 08:47:42","2018-09-05 08:57:23","SLA","Base-RequestedItem-5: 4days","TASK0353421","581","Achieved"
"2018-09-04 08:21:36","2018-09-05 08:47:25","SLA","Base-RequestedItem-5: 4days","TASK0353066","4767","Achieved"
"2018-09-04 08:21:36","2018-09-05 08:47:25","SLA","Base-RequestedItem-2: 4hrs","TASK0353066","4767","Achieved"
"2018-09-05 08:33:08","2018-09-05 08:43:34","SLA","Base-INC-Respond-3","INC0469030","626","Achieved"
"2018-09-05 07:23:23","2018-09-05 08:30:54","SLA","Base-RequestedItem-3: 8hrs","TASK0353395","4051","Achieved"
"2018-09-05 07:23:23","2018-09-05 08:30:52","SLA","Base-RequestedItem-3: 8hrs","TASK0353396","4049","Achieved"
"2018-09-05 08:02:02","2018-09-05 08:30:50","SLA","Base-RequestedItem-3: 8hrs","TASK0353408","1728","Achieved"
"2018-09-05 07:56:30","2018-09-05 08:22:38","SLA","Base-INC-Respond-3","INC0469011","1568","Achieved"
"2018-09-05 08:09:43","2018-09-05 08:19:04","SLA","Base-INC-Respond-3","INC0468994","561","Achieved"
"2018-08-27 05:32:18","2018-09-05 08:09:35","SLA","Base-INC-Resolve-3","INC0465343","10201","Achieved"
"2018-09-05 06:55:26","2018-09-05 07:07:50","SLA","Base-INC-Respond-3","INC0467031","744","Achieved"
"2018-08-29 07:33:08","2018-09-05 07:06:18","SLA","Base-RequestedItem-3: 8hrs","TASK0352048","5917","Achieved"
"2018-09-03 07:03:22","2018-09-05 07:06:15","SLA","Base-RequestedItem-3: 8hrs","TASK0352880","1085","Achieved"
"2018-09-05 06:24:12","2018-09-05 06:48:32","SLA","Base-RequestedItem-2: 4hrs","TASK0353380","1460","Achieved"
"2018-09-05 04:19:45","2018-09-05 06:19:30","SLA","Base-RequestedItem-2: 4hrs","TASK0353353","7185","Achieved"
"2018-09-05 06:10:51","2018-09-05 06:16:36","SLA","Base-INC-Respond-3","INC0456128","345","Achieved"
"2018-09-05 04:04:11","2018-09-05 06:11:11","SLA","Base-RequestedItem-2: 4hrs","TASK0353351","7620","Achieved"
"2018-09-05 04:53:56","2018-09-05 05:31:53","SLA","Base-RequestedItem-3: 8hrs","TASK0353363","2277","Achieved"
"2018-09-05 04:15:57","2018-09-05 05:28:18","SLA","Base-INC-Resolve-3","INC0465456","1359","Achieved"
"2018-09-04 11:04:03","2018-09-05 05:17:01","SLA","Base-INC-Resolve-3","INC0468691","219","Achieved"
"2018-08-27 08:01:43","2018-09-05 05:16:15","SLA","Base-INC-Resolve-3","INC0465429","2132","Achieved"
"2018-08-23 14:36:52","2018-09-05 05:15:42","SLA","Base-INC-Resolve-3","INC0463848","21929","Achieved"
"2018-09-05 04:14:54","2018-09-05 04:41:02","SLA","Base-INC-Respond-3","INC0466287","1568","Achieved"
"2018-09-05 03:45:36","2018-09-05 04:39:09","SLA","Base-INC-Resolve-3","INC0468954","420","Achieved"
"2018-09-05 00:50:57","2018-09-05 04:31:51","SLA","Base-INC-Resolve-3","INC0468885","13254","Achieved"
"2018-09-05 04:10:21","2018-09-05 04:19:24","SLA","Base-INC-Respond-3","INC0468946","543","Achieved"
"2018-09-05 04:15:57","2018-09-05 04:19:10","SLA","Base-INC-Respond-3","INC0465456","193","Achieved"
"2018-09-05 03:45:36","2018-09-05 03:47:31","SLA","Base-INC-Respond-3","INC0468954","115","Achieved"
"2018-09-05 01:23:07","2018-09-05 01:37:29","SLA","Base-RequestedItem-2: 4hrs","TASK0353333","862","Achieved"
"2018-09-05 00:50:34","2018-09-05 00:58:35","SLA","Base-RequestedItem-2: 4hrs","TASK0353330","481","Achieved"
"2018-09-04 23:33:17","2018-09-05 00:41:27","SLA","Base-INC-Resolve-3","INC0468885","957","Achieved"
"2018-09-03 20:55:00","2018-09-05 00:30:15","SLA","Base-INC-Resolve-3","INC0468388","5493","Achieved"
"2018-09-05 00:10:50","2018-09-05 00:17:10","SLA","Base-RequestedItem-2: 4hrs","TASK0353325","380","Achieved"
"2018-09-04 19:13:27","2018-09-05 00:10:17","SLA","Base-INC-Resolve-3","INC0467605","17810","Achieved"
"2018-09-04 23:55:51","2018-09-05 00:06:47","SLA","Base-RequestedItem-2: 4hrs","TASK0353323","656","Achieved"
"2018-09-04 19:09:44","2018-09-05 00:05:36","SLA","Base-INC-Resolve-3","INC0461935","17752","Achieved"
"2018-09-04 06:36:19","2018-09-04 23:57:54","SLA","Base-RequestedItem-3: 8hrs","TASK0353033","6771","Achieved"
"2018-09-04 23:33:17","2018-09-04 23:49:14","SLA","Base-INC-Respond-3","INC0468885","957","Achieved"
"2018-09-04 19:01:49","2018-09-04 23:43:02","SLA","Base-RequestedItem-3: 8hrs","TASK0353311","11891","Achieved"
"2018-08-16 10:51:57","2018-09-04 23:18:29","SLA","Base-INC-Resolve-3","INC0460232","3537","Achieved"
"2018-09-04 18:41:45","2018-09-04 23:10:38","SLA","Base-RequestedItem-3: 8hrs","TASK0353309","4409","Achieved"
"2018-09-04 19:01:49","2018-09-04 22:46:22","SLA","Base-RequestedItem-3: 8hrs","TASK0353313","13473","Achieved"
"2018-09-04 19:48:01","2018-09-04 22:46:17","SLA","Base-RequestedItem-3: 8hrs","TASK0353316","10696","Achieved"
"2018-09-04 18:40:44","2018-09-04 22:46:12","SLA","Base-RequestedItem-3: 8hrs","TASK0353306","3942","Achieved"
"2018-09-04 21:21:19","2018-09-04 21:23:42","SLA","Base-INC-Respond-3","INC0468866","143","Achieved"
"2018-09-04 19:09:44","2018-09-04 19:26:03","SLA","Base-INC-Respond-3","INC0461935","979","Achieved"
"2018-09-04 19:13:27","2018-09-04 19:25:40","SLA","Base-INC-Respond-3","INC0467605","733","Achieved"
"2018-09-04 17:45:55","2018-09-04 18:56:01","SLA","Base-RequestedItem-3: 8hrs","TASK0353303","4206","Achieved"
"2018-08-27 22:29:57","2018-09-04 18:53:39","SLA","Base-INC-Resolve-3","INC0465904","329","Achieved"
"2018-09-04 15:29:28","2018-09-04 18:53:18","SLA","Base-RequestedItem-3: 8hrs","TASK0353265","473","Achieved"
"2018-09-04 15:21:57","2018-09-04 18:53:12","SLA","Base-RequestedItem-3: 8hrs","TASK0353261","244","Achieved"
"2018-09-04 15:04:50","2018-09-04 18:53:06","SLA","Base-RequestedItem-3: 8hrs","TASK0353254","1264","Achieved"
"2018-09-04 14:46:44","2018-09-04 18:52:53","SLA","Base-RequestedItem-3: 8hrs","TASK0353248","345","Achieved"
"2018-09-04 17:45:56","2018-09-04 18:44:33","SLA","Base-RequestedItem-3: 8hrs","TASK0353305","3517","Achieved"
"2018-09-03 08:45:45","2018-09-04 17:56:41","SLA","Base-INC-Resolve-3","INC0468210","444","Achieved"
"2018-09-04 17:38:36","2018-09-04 17:45:04","SLA","Base-INC-Respond-3","INC0468818","388","Achieved"
"2018-09-03 08:27:40","2018-09-04 17:31:53","SLA","Base-RequestedItem-3: 8hrs","TASK0352915","2979","Achieved"
"2018-09-04 07:16:57","2018-09-04 17:15:51","SLA","Base-RequestedItem-3: 8hrs","TASK0353045","2664","Achieved"
"2018-09-03 08:27:40","2018-09-04 17:14:10","SLA","Base-RequestedItem-3: 8hrs","TASK0352916","3133","Achieved"
"2018-09-03 08:18:08","2018-09-04 17:05:25","SLA","Base-RequestedItem-3: 8hrs","TASK0352902","3441","Achieved"
"2018-09-03 09:32:56","2018-09-04 17:02:01","SLA","Base-RequestedItem-3: 8hrs","TASK0352925","1936","Achieved"
"2018-09-03 08:59:19","2018-09-04 16:59:56","SLA","Base-RequestedItem-3: 8hrs","TASK0352921","306","Achieved"
"2018-09-03 06:05:47","2018-09-04 16:56:02","SLA","Base-RequestedItem-3: 8hrs","TASK0352872","9004","Achieved"
"2018-08-31 02:50:28","2018-09-04 16:50:56","SLA","Base-RequestedItem-3: 8hrs","TASK0352583","653","Achieved"
"2018-09-04 16:06:16","2018-09-04 16:13:03","SLA","Base-INC-Respond-3","INC0468809","407","Achieved"
"2018-09-04 14:06:34","2018-09-04 14:56:16","SLA","Base-RequestedItem-3: 8hrs","TASK0353236","2982","Achieved"
"2018-09-04 14:02:02","2018-09-04 14:53:25","SLA","Base-RequestedItem-3: 8hrs","TASK0353227","3083","Achieved"
"2018-09-03 08:27:40","2018-09-04 14:48:19","SLA","Base-RequestedItem-3: 8hrs","TASK0352909","2369","Achieved"
"2018-09-03 08:18:07","2018-09-04 14:48:19","SLA","Base-RequestedItem-3: 8hrs","TASK0352895","2946","Achieved"
"2018-09-03 08:59:18","2018-09-04 14:48:18","SLA","Base-RequestedItem-3: 8hrs","TASK0352919","918","Achieved"
"2018-08-22 12:36:09","2018-09-04 14:18:53","SLA","Base-INC-Resolve-3","INC0463156","5132","Achieved"
"2018-08-17 07:13:44","2018-09-04 14:17:38","SLA","Base-INC-Resolve-3","INC0460769","1844","Achieved"
"2018-08-07 11:45:30","2018-09-04 14:14:57","SLA","Base-INC-Resolve-3","INC0455582","2369","Achieved"
"2018-09-03 10:05:35","2018-09-04 14:06:39","SLA","Base-RequestedItem-3: 8hrs","TASK0352935","5331","Achieved"
"2018-09-04 10:16:27","2018-09-04 14:06:34","SLA","Base-RequestedItem-3: 8hrs","TASK0353157","1054","Achieved"
"2018-09-04 13:17:56","2018-09-04 14:04:15","SLA","Base-INC-Resolve-3","INC0468737","2779","Achieved"
"2018-09-04 12:17:59","2018-09-04 14:03:10","SLA","Base-RequestedItem-3: 8hrs","TASK0353197","6311","Achieved"
"2018-09-04 04:22:54","2018-09-04 14:01:02","SLA","Base-INC-Resolve-3","INC0468461","12647","Achieved"
"2018-09-04 13:51:17","2018-09-04 14:00:00","SLA","Base-INC-Respond-3","INC0468732","523","Achieved"
"2018-09-04 13:35:56","2018-09-04 13:57:41","SLA","Base-INC-Respond-3","INC0468747","1305","Achieved"
"2018-08-31 11:27:27","2018-09-04 13:15:04","SLA","Base-INC-Resolve-3","INC0467630","11873","Achieved"
"2018-09-04 12:33:34","2018-09-04 12:58:32","SLA","Base-INC-Respond-3","INC0468653","1498","Achieved"
"2018-09-04 12:02:58","2018-09-04 12:13:14","SLA","Base-RequestedItem-3: 8hrs","TASK0353193","616","Achieved"
"2018-09-04 11:52:28","2018-09-04 12:11:22","SLA","Base-RequestedItem-3: 8hrs","TASK0353191","1134","Achieved"
"2018-09-04 10:16:28","2018-09-04 12:09:31","SLA","Base-RequestedItem-3: 8hrs","TASK0353159","6783","Achieved"
"2018-09-04 08:25:53","2018-09-04 12:00:51","SLA","Base-INC-Resolve-3","INC0467404","5676","Achieved"
"2018-09-04 11:25:20","2018-09-04 11:58:21","SLA","Base-RequestedItem-2: 4hrs","TASK0353179","1981","Achieved"
"2018-09-04 10:00:56","2018-09-04 11:55:37","SLA","Base-RequestedItem-2: 4hrs","TASK0353143","6881","Achieved"
"2018-09-04 09:36:52","2018-09-04 11:53:27","SLA","Base-RequestedItem-2: 4hrs","TASK0353124","8195","Achieved"
"2018-09-04 09:51:25","2018-09-04 11:48:39","SLA","Base-RequestedItem-2: 4hrs","TASK0353136","7034","Achieved"
"2018-09-04 09:39:21","2018-09-04 11:42:45","SLA","Base-RequestedItem-2: 4hrs","TASK0353130","7404","Achieved"
"2018-09-04 09:16:21","2018-09-04 11:38:42","SLA","Base-INC-Resolve-3","INC0468624","5191","Achieved"
"2018-08-16 10:01:00","2018-09-04 11:21:09","SLA","Base-INC-Resolve-3","INC0460257","3649","Achieved"
"2018-09-04 08:46:11","2018-09-04 11:19:30","SLA","Base-RequestedItem-3: 8hrs","TASK0353079","9199","Achieved"
"2018-09-04 06:27:18","2018-09-04 11:19:27","SLA","Base-RequestedItem-3: 8hrs","TASK0353027","17529","Achieved"
"2018-09-04 07:16:56","2018-09-04 11:19:24","SLA","Base-RequestedItem-3: 8hrs","TASK0353043","14548","Achieved"
"2018-09-04 11:07:46","2018-09-04 11:17:01","SLA","Base-INC-Resolve-3","INC0468693","555","Achieved"
"2018-09-04 10:04:27","2018-09-04 11:16:53","SLA","Base-RequestedItem-3: 8hrs","TASK0353145","4346","Achieved"
"2018-09-04 11:07:46","2018-09-04 11:15:17","SLA","Base-INC-Respond-3","INC0468693","451","Achieved"
"2018-09-04 11:04:03","2018-09-04 11:07:42","SLA","Base-INC-Respond-3","INC0468691","219","Achieved"
